index,Date,cp,price_market,a,pred_s3,ProductID,Demand_Priority,Profitability_Priority
20,2024-01-26,-3.1059796316681574,1.308181620575564,0.1911494590704066,0.23958651532782083,1,10.0,10.0
21,2024-01-27,3.307237190880721,2.6062082242407363,1.0376225513768609,0.9638241505742657,1,10.0,10.0
22,2024-01-28,3.728872397719012,15.996595958871133,1.6709284264786,1.6749447270859137,1,9.0,9.0
23,2024-01-29,0.5156699591871161,11.55263730722598,1.168741936387948,1.122898744950358,1,9.0,10.0
24,2024-01-30,6.539509247975215,11.40131526097592,1.7563275765910766,1.7348173645664147,1,9.0,8.0
25,2024-01-31,-0.9087313491975296,-11.169560443108344,-0.1559297026382666,-0.15670725348506043,1,10.0,10.0
26,2024-02-01,2.091517034602892,4.756738756010644,0.938220323505948,0.9460490968650392,1,10.0,9.0
27,2024-02-02,1.6256322999483328,-2.380309092056887,0.6046269324557881,0.5422241465195261,1,10.0,9.0
28,2024-02-03,5.065558428716916,7.799245990432382,1.4478430126224402,1.4036122330638343,1,10.0,9.0
29,2024-02-04,4.93871753980057,4.0184961035704205,1.106185003159557,1.202027325356561,1,10.0,9.0
30,2024-02-05,2.3098948513938327,14.10178908092592,1.3514586523328562,1.4345317914843982,1,10.0,10.0
31,2024-02-06,2.7563250392043472,8.17218215191302,1.136930580498278,1.1847387846412931,1,9.0,9.0
32,2024-02-07,0.2244285047397745,12.86327962108976,1.1209295616134805,1.158308821887328,1,10.0,10.0
33,2024-02-08,-1.961592936447854,0.3358090326405696,0.2647048643578815,0.3087791806658988,1,10.0,10.0
34,2024-02-09,1.304175701347695,-4.444462559182504,0.4217999743387586,0.4062302891524592,1,10.0,10.0
35,2024-02-10,2.31269793820796,0.8995030679745151,0.7530597248628231,0.7764389543876098,1,10.0,10.0
36,2024-02-11,4.460581361455441,4.829795861385594,1.2478541603029325,1.193316405926221,1,10.0,10.0
37,2024-02-12,4.404759697568823,8.791517355550818,1.4526957258102762,1.3851419309148931,1,10.0,10.0
38,2024-02-13,1.2253463651840957,27.59308950690852,2.000754949988956,1.9957955187197967,1,10.0,10.0
39,2024-02-14,1.395394498849329,4.577428483393573,0.9525837714882562,0.8655209759446076,1,10.0,10.0
40,2024-02-15,-0.0971059301341852,-4.55945000492777,0.2635276222472291,0.2563944382798756,1,9.0,10.0
41,2024-02-16,-0.8400358743579504,1.5401822430061358,0.4712659923770167,0.4841756730143515,1,10.0,10.0
42,2024-02-17,-1.4125403812500252,0.3640402535390583,0.3801872615166461,0.3666491597095909,1,10.0,10.0
43,2024-02-18,5.901550790463579,9.814814737734622,1.6281388160327426,1.5900958034299528,1,10.0,9.0
44,2024-02-19,0.980695636496693,-10.407970144446248,-0.0030519922076379,0.07557255190020962,1,10.0,9.0
45,2024-02-20,1.1238513967776274,5.632619942003317,0.8835861706667059,0.8902177369077853,1,10.0,10.0
46,2024-02-21,-0.5055907200998524,6.565065379653756,0.7925644799885462,0.7691530122510659,1,10.0,10.0
47,2024-02-22,3.55498071166382,7.321810362002758,1.239742822528447,1.22446203192684,1,10.0,10.0
48,2024-02-23,-1.227795695115903,-0.9731606896536268,0.3101405788395828,0.3189629836731622,1,10.0,10.0
49,2024-02-24,1.5745194395720623,2.62078270263993,0.8129303662213764,0.786365969600831,1,9.0,10.0
50,2024-02-25,0.2090668776126487,-9.240609089825316,0.0734823141675422,0.054436480904878126,1,10.0,10.0
51,2024-02-26,2.773804995718524,0.0668011663780596,0.7511251522171356,0.7823313772277717,1,10.0,10.0
52,2024-02-27,0.978389724862254,-0.4286147601671777,0.6854881659248052,0.5729930937340627,1,10.0,10.0
53,2024-02-28,-0.3612643682448242,9.160500462614255,0.9438760966077956,0.9134259161143976,1,10.0,10.0
54,2024-02-29,1.9436355433226904,-6.561824318219127,0.3497131709126211,0.36639937785302307,1,10.0,10.0
55,2024-03-01,2.856663741060835,12.811981017099932,1.3976794732871582,1.4264379975207135,1,10.0,9.0
56,2024-03-02,2.133034444766336,19.94484544491369,1.762016162633864,1.70772999055128,1,10.0,10.0
57,2024-03-03,2.6049437954795627,-15.699850250135327,-0.0193951434056067,-0.02129627035208259,1,10.0,10.0
58,2024-03-04,0.7313558126380728,9.26258730778101,1.1636705815436172,1.0308770589921068,1,10.0,10.0
59,2024-03-05,1.2745176680257235,11.769080350302456,1.1941095781700908,1.2117290075583917,1,10.0,10.0
60,2024-03-06,0.6550791044480979,-1.3743702555222903,0.4346590507460807,0.4925816514220289,1,10.0,10.0
61,2024-03-07,1.2808936769189174,1.0272818567120234,0.6780685375858128,0.6767049551044824,1,10.0,10.0
62,2024-03-08,0.3737074359110919,3.671194224130444,0.7296838277395036,0.7152624780202654,1,9.0,9.0
63,2024-03-09,-1.4525652046633537,2.0220912059827167,0.3499255081007856,0.4452180621618558,1,10.0,10.0
64,2024-03-10,2.3548522845075057,1.909870309528778,0.8155203182081155,0.8311596402494201,1,10.0,10.0
65,2024-03-11,1.1964381275834763,-11.760038063299769,0.0132211375239795,0.030332655303916156,1,10.0,10.0
66,2024-03-12,-1.2603966939320892,16.5233156478312,1.1816879361880737,1.1881373074728825,1,10.0,10.0
67,2024-03-13,2.925564511051548,15.796185920368211,1.5508544597420353,1.5823419228203837,1,9.0,9.0
68,2024-03-14,0.1854032712335156,-3.133642592042028,0.2946985703668281,0.3565496183017701,1,10.0,10.0
69,2024-03-15,2.1038907915922778,-9.66424327802514,0.2650788178290587,0.2281656552715724,1,10.0,10.0
70,2024-03-16,3.458181124355073,10.210648764527583,1.327158508462403,1.3585702637791672,1,9.0,9.0
71,2024-03-17,2.257965821514821,-0.7578796981306617,0.6367175246249064,0.6881589910101069,1,9.0,9.0
72,2024-03-18,4.278801369086601,6.4195316332077965,1.2108600051781546,1.2539010463504794,1,10.0,9.0
73,2024-03-19,-0.4696516407073052,1.806715828549048,0.5197544653693741,0.5355560297671023,1,10.0,10.0
74,2024-03-20,2.8046832823550982,11.915387510701866,1.3816700600062546,1.3763805883882776,1,10.0,9.0
75,2024-03-21,0.6303798181193736,11.94749143656006,1.1938295029579649,1.1543858666569249,1,10.0,10.0
76,2024-03-22,0.2584057016362364,-2.2559737846358434,0.3653829060310779,0.4078250830598881,1,10.0,10.0
77,2024-03-23,0.8423006704711691,-8.833639553950555,0.1185832194718674,0.13985047892350205,1,10.0,10.0
78,2024-03-24,1.376894935745255,-10.82938397335082,0.0289449085059857,0.09530055880902188,1,10.0,10.0
79,2024-03-25,2.112330684459491,11.103793791072052,1.096807758328433,1.2647089854406233,1,9.0,10.0
80,2024-03-26,-0.3302996815667129,-6.8885925778402886,0.1303300994878937,0.11626247247397065,1,10.0,10.0
81,2024-03-27,3.801652973908374,-0.0681635429868752,0.9527572961165308,0.8813001772847953,1,10.0,9.0
82,2024-03-28,2.93132487946092,-0.9631403845050812,0.7710796313884791,0.7471681558878586,1,10.0,10.0
83,2024-03-29,-1.0724873725544477,4.474327037304537,0.5911146168026327,0.6065934370588835,1,10.0,10.0
84,2024-03-30,4.976504387591199,-14.36279805846507,0.2843344929661281,0.28926155957122457,1,10.0,10.0
85,2024-03-31,5.791778352061167,6.887785967938285,1.364826128553278,1.432840117972554,1,9.0,9.0
86,2024-04-01,4.357559142319301,10.238910238342056,1.441586808247404,1.452467664877124,1,10.0,10.0
87,2024-04-02,1.6401503283752985,5.884220870446614,0.9368406137069818,0.9558586401167621,1,10.0,10.0
88,2024-04-03,-0.141505243021085,1.891138283015283,0.5377706782452865,0.5735111863578226,1,10.0,10.0
89,2024-04-04,4.108903453862274,5.974001662687834,1.2298730400108515,1.2142114909532378,1,10.0,9.0
90,2024-04-05,1.1936461060536407,8.9904634564013,1.198881141644382,1.064846469933692,1,10.0,10.0
91,2024-04-06,4.444890140764855,-22.725927564266502,-0.1085348888151039,-0.18246584355143936,1,10.0,10.0
92,2024-04-07,2.4165499561537205,24.559123082506943,1.9660074986746143,1.9669935813618413,1,10.0,10.0
93,2024-04-08,3.9532780729674255,8.900933226879264,1.3845802013764987,1.344169996859095,1,10.0,10.0
94,2024-04-09,2.7127327943488035,-1.5240858238702,0.7382043599448517,0.6967154868987945,1,10.0,10.0
95,2024-04-10,3.413146336383896,1.090466248123989,0.8634610447602982,0.8991272653284922,1,10.0,10.0
96,2024-04-11,2.021000041441641,9.937417773491884,1.2311660964937892,1.1971512699692886,1,9.0,10.0
97,2024-04-12,5.571740987811671,3.8389606096563353,1.1770725243386762,1.2581714378013884,1,10.0,9.0
98,2024-04-13,2.25382418540724,-15.306844677814944,-0.0802247349426023,-0.03780516577783477,1,10.0,10.0
99,2024-04-14,2.803978726889403,25.644928613593198,2.074581946888906,2.060982765152139,1,10.0,10.0
100,2024-04-15,5.766301394112508,3.894593427675274,1.250620427677158,1.2809535025370593,1,10.0,9.0
101,2024-04-16,-0.6955181222848927,15.201727117157995,1.2783584757809217,1.1803209815282683,1,10.0,10.0
102,2024-04-17,-0.5409699969714672,-1.9204984778439116,0.3822800981384249,0.34235056334793523,1,10.0,10.0
103,2024-04-18,3.938793416316022,20.363770542457974,1.8929659626962023,1.9143174745726899,1,9.0,10.0
104,2024-04-19,-0.3462468102283198,7.863436888922796,0.8350181777676338,0.850287355875688,1,10.0,10.0
105,2024-04-20,5.887242371298585,11.088438344754508,1.652494684778248,1.6521383672398087,1,10.0,10.0
106,2024-04-21,1.1727620384805053,-5.452533661469548,0.291872956342464,0.3424450774604724,1,10.0,10.0
107,2024-04-22,0.5050903771184845,17.11145289682701,1.4358622802179264,1.3990218015245195,1,10.0,10.0
108,2024-04-23,5.84588405296077,11.898181645347885,1.6107323900661974,1.6882661229092726,1,9.0,9.0
109,2024-04-24,4.961029582868848,18.018462295649982,1.9281765828674209,1.9024821796435012,1,10.0,9.0
110,2024-04-25,5.73511792085314,-1.2808755964157896,1.0012382756655038,1.0196527212262372,1,10.0,9.0
111,2024-04-26,3.8120893165507703,0.1897288153921223,0.9114260483292465,0.8952341659780928,1,9.0,9.0
112,2024-04-27,0.2775486298905949,28.039166976839415,1.8790839155641323,1.9205735247143982,1,10.0,10.0
113,2024-04-28,5.820129906198067,-5.6001582272154735,0.8142543396134391,0.8129978832216285,1,10.0,9.0
114,2024-04-29,1.4639932580972392,3.640502993216792,0.9490418625461964,0.8258520932328737,1,10.0,10.0
115,2024-04-30,3.60491279159279,16.368913626026952,1.6560761228375935,1.6807642773969482,1,10.0,10.0
116,2024-05-01,3.894503935547496,5.977249677148556,1.2041828704286286,1.1923255718253736,1,10.0,10.0
117,2024-05-02,1.6899798138183315,10.829536797532937,1.2857531687463457,1.207599454268872,1,9.0,10.0
118,2024-05-03,3.228158740692161,1.0055097073712482,0.9111765666807852,0.8758672893891841,1,10.0,10.0
119,2024-05-04,3.844413343133054,8.700558878475189,1.3410635524442962,1.3229824198339717,1,10.0,10.0
120,2024-05-05,2.752851062311259,-8.065268517353166,0.321337216737408,0.3746406682185401,1,10.0,10.0
121,2024-05-06,-0.1988015811683889,21.58130679618188,1.4953057630774227,1.549542570370593,1,9.0,10.0
122,2024-05-07,2.596476348412112,3.8183595487143034,0.9532372343110492,0.9511810989332916,1,10.0,9.0
123,2024-05-08,4.652771793374061,-1.8017820399685036,0.852026284573321,0.8823721193812359,1,10.0,9.0
124,2024-05-09,0.610864280537269,11.663830820319143,1.1433250583809196,1.1382331838976172,1,10.0,10.0
125,2024-05-10,1.7007309193446585,0.3928021261144669,0.699996031941165,0.6882384593936771,1,9.0,9.0
126,2024-05-11,1.1296928965567252,-8.342584714027534,0.1620186620121515,0.1938928939120106,1,10.0,10.0
127,2024-05-12,5.698527456958684,-8.467175057975552,0.6711991440977867,0.6575183705715637,1,10.0,8.0
128,2024-05-13,3.3445895140248707,11.937731526901326,1.524273337177109,1.4330164128180647,1,9.0,10.0
129,2024-05-14,2.814923672482221,3.4042656185373312,0.9012385988060664,0.9529949168037255,1,10.0,10.0
130,2024-05-15,0.4601678511093672,3.662984403315608,0.7056886873506716,0.7237442695502612,1,10.0,10.0
131,2024-05-16,3.0784983825836347,15.777438059762629,1.594241208312495,1.597134030575227,1,9.0,10.0
132,2024-05-17,0.6513346786852479,-6.268258087567435,0.3087435471871826,0.24814467318849698,1,10.0,10.0
133,2024-05-18,2.0636611165487024,-2.306777528648248,0.5317081351883728,0.5909360078515186,1,10.0,10.0
134,2024-05-19,0.7283078432422381,1.151201908187245,0.577133474514382,0.6260592184867505,1,10.0,10.0
135,2024-05-20,3.3528665898929995,5.94351589317074,1.0242794030070188,1.1349437341970843,1,10.0,10.0
136,2024-05-21,3.153181633229882,4.5782854870942105,1.0222143270170063,1.0463267290865388,1,10.0,8.0
137,2024-05-22,1.58340248884401,2.131128076100924,0.7989039409905389,0.7628610138226246,1,10.0,10.0
138,2024-05-23,2.7920134253232907,4.383735979043526,1.0516493769334123,0.9994838612036145,1,10.0,9.0
139,2024-05-24,-0.1861230174610115,3.926947237088253,0.6955927431736981,0.6704460778542303,1,10.0,10.0
140,2024-05-25,-0.9825151854112112,-2.1960438855179287,0.2618984382138596,0.2832029222905767,1,10.0,10.0
141,2024-05-26,2.878783402529074,-3.129929885540774,0.6667054266609874,0.6337100067389592,1,10.0,10.0
142,2024-05-27,2.333346990745058,7.745163577239396,1.1308088074672813,1.1199467328951735,1,10.0,10.0
143,2024-05-28,3.270062873784213,-3.90915082995528,0.5355134659341607,0.635088697831736,1,10.0,10.0
144,2024-05-29,6.766289549727884,-6.573552591908536,0.7865465837465847,0.8617548049928511,1,10.0,8.0
145,2024-05-30,3.888958973980828,1.8770774887430668,1.0583430370950508,0.9872850170569747,1,9.0,9.0
146,2024-05-31,0.1743555491116828,3.423329838361841,0.704712300978024,0.6824013366534043,1,10.0,10.0
147,2024-06-01,4.234032576191706,27.56723497298209,2.2330252868428464,2.3039061024356915,1,9.0,9.0
148,2024-06-02,-0.6318148210230423,-2.0470027585623374,0.3754660353726681,0.3266998789976062,1,10.0,10.0
149,2024-06-03,1.076830790370582,14.432607249694948,1.3823851895099375,1.3242264428355066,1,10.0,10.0
150,2024-06-04,1.8635167893507376,12.471883342046318,1.2881941445644052,1.3073469441245065,1,10.0,10.0
151,2024-06-05,5.426685443298734,-6.889449552037361,0.7310801715473447,0.7082424964785752,1,10.0,9.0
152,2024-06-06,0.5104903559031202,12.732529774025997,1.000670492394023,1.1812058236947816,1,9.0,10.0
153,2024-06-07,0.3471229226819712,-6.8388064019331765,0.2414508119309461,0.18840837475087807,1,9.0,9.0
154,2024-06-08,1.8030949511491356,-21.591722379967408,-0.3405188542874631,-0.39757495810522137,1,10.0,10.0
155,2024-06-09,0.6730434272757853,11.063195243593809,1.064228969169082,1.1146744840372804,1,10.0,10.0
156,2024-06-10,4.253271844213014,-12.558905834377192,0.3114861626782069,0.3048453344127383,1,10.0,10.0
157,2024-06-11,-0.1598630167268466,9.50934461805915,0.9425749020779008,0.9515335471026487,1,10.0,10.0
158,2024-06-12,-0.2949373048222048,-1.8401089773721664,0.3733743466106298,0.37166039320963573,1,10.0,10.0
159,2024-06-13,1.124359910511132,21.59550796189872,1.670967366919296,1.6863188106143059,1,10.0,10.0
160,2024-06-14,1.0039350986153903,15.685093993160091,1.318033436176803,1.3791900836414237,1,9.0,10.0
161,2024-06-15,5.859064107633971,0.4661419614861231,1.203733693991786,1.1195203241756146,1,9.0,8.0
162,2024-06-16,3.8988416138515216,-1.8783761102868235,0.7804498133918503,0.8010216427834684,1,10.0,9.0
163,2024-06-17,2.1751024827703818,-7.1407740309412056,0.3657092989430893,0.3613309283665986,1,10.0,10.0
164,2024-06-18,-0.450871037660336,0.5907736770740861,0.4339815510750991,0.47684986577871535,1,10.0,10.0
165,2024-06-19,3.688725952803094,2.196445048154909,0.9268514896318376,0.9826203943473932,1,10.0,9.0
166,2024-06-20,-0.0004306947791294,1.353064556083146,0.5882400790800194,0.561185618215336,1,10.0,10.0
167,2024-06-21,-1.0895421935552232,6.56703855272364,0.7457173122882154,0.7092004380225263,1,10.0,10.0
168,2024-06-22,4.376059584704604,10.785214977288785,1.520762915801137,1.481613685765406,1,10.0,9.0
169,2024-06-23,2.633885223849699,8.49654456993174,1.2434044510062414,1.1883231566259722,1,10.0,10.0
170,2024-06-24,3.841717647561638,-2.6414392390644306,0.7415894257779041,0.757094287101484,1,9.0,9.0
171,2024-06-25,2.6374553058860424,-9.377914738015784,0.2726396404881676,0.2973138957687602,1,10.0,10.0
172,2024-06-26,3.7136612238053823,18.645318481024717,1.8409727380742205,1.8054688772923688,1,10.0,10.0
173,2024-06-27,0.6979488133997063,-1.8944918454993769,0.44319832889348,0.4710523842083892,1,10.0,10.0
174,2024-06-28,-0.0684856835689293,-1.5229359993501914,0.4605925564704889,0.4107646815341126,1,10.0,10.0
175,2024-06-29,3.363189036563254,-0.2118931230111087,0.8444492618678845,0.8290428848899731,1,10.0,9.0
176,2024-06-30,0.3931806716523178,-13.430695501566486,-0.0744653861839177,-0.13558431763412082,1,10.0,10.0
177,2024-07-01,0.6209004444995989,0.2202599595951335,0.6066226268721081,0.5685890363968918,1,10.0,10.0
178,2024-07-02,1.0889349929653136,0.2034418599205238,0.5663433010979995,0.6158809318383835,1,10.0,10.0
179,2024-07-03,2.0349583180501134,11.203582983435126,1.2203932988974664,1.261728714416328,1,10.0,10.0
0,2024-01-06,5.396914298214672,12.13480048910169,2.819201993815971,2.7952922754795315,2,8.0,9.0
1,2024-01-07,4.007541778172539,-2.085736537332213,1.09798774411916,1.0934045379714727,2,9.0,9.0
2,2024-01-08,5.863696748228607,7.579801701297805,2.4112873711018703,2.434395811262027,2,9.0,9.0
3,2024-01-09,4.679929967602524,25.18261170355705,3.92190756309664,3.9543795969464606,2,9.0,10.0
4,2024-01-10,3.9686357767948905,6.153545768574823,1.9001276119567705,1.908951948463239,2,9.0,9.0
5,2024-01-11,4.321856336596446,5.561639068448022,1.842963117252276,1.921168901279528,2,9.0,8.0
6,2024-01-12,3.6186930128372015,20.78197303714238,3.3824588551965906,3.300164097654549,2,8.0,10.0
7,2024-01-13,3.2103009719330995,-15.591846663440965,-0.3889139399377356,-0.41744186979919906,2,10.0,9.0
8,2024-01-14,3.464532926212067,21.813786012882854,3.369163334820035,3.3721313684055256,2,9.0,9.0
9,2024-01-15,1.7439773370599865,3.680962419948327,1.1859014706654631,1.2123442257449537,2,10.0,10.0
10,2024-01-16,4.560883410632592,11.639285724525866,2.572588273571218,2.5768470897680915,2,9.0,9.0
11,2024-01-17,2.013752778140838,10.963213559211969,2.038961658662507,1.9946197792654532,2,8.0,10.0
12,2024-01-18,5.683262528147273,19.424681192203938,3.629693019410796,3.5816789337106405,2,9.0,7.0
13,2024-01-19,3.5010828396781024,7.324052537646523,1.8874372751969857,1.931456981893259,2,8.0,9.0
14,2024-01-20,4.098989963300181,3.2197421843554963,1.593095773086903,1.6420954490684256,2,9.0,9.0
15,2024-01-21,4.987673552561913,22.97845790651099,3.899291999303896,3.796284630616092,2,9.0,8.0
16,2024-01-22,5.286628930125856,-13.641738171411802,0.2499816117697751,0.1969802719940632,2,10.0,9.0
17,2024-01-23,0.8587531827330945,10.203341817052433,1.7275108152932626,1.6853060638913133,2,9.0,10.0
18,2024-01-24,3.5861926476720565,-3.479254226291204,0.8623807947194225,0.8690045840391458,2,10.0,9.0
19,2024-01-25,5.760357824161565,2.384266117434411,1.936699193488893,1.894289686301956,2,9.0,8.0
20,2024-01-26,0.6037883611354911,30.11256681463137,3.56835269489868,3.6234557897073425,2,8.0,9.0
21,2024-01-27,4.774560950790127,9.554045735441427,2.4869051847789208,2.4116294067342388,2,9.0,8.0
22,2024-01-28,-0.5111284588043787,11.950696971513812,1.5910553941536476,1.5831387309903433,2,10.0,10.0
23,2024-01-29,1.954986312728793,-7.815628557055913,0.1489774819481048,0.10604579816610415,2,10.0,9.0
24,2024-01-30,4.077261103680376,2.709553412053043,1.6187184506861385,1.5867183043873632,2,10.0,10.0
25,2024-01-31,0.6865697953560925,11.965574007287849,1.827292814236907,1.8266274761717325,2,9.0,9.0
26,2024-02-01,2.0289785246316985,13.54757693113218,2.251785080284684,2.2559695779608426,2,9.0,10.0
27,2024-02-02,1.0563299850728265,16.16886554393279,2.3892317084716432,2.3214037595070174,2,9.0,10.0
28,2024-02-03,7.29626986441512,10.086278989175764,3.0192067420297297,2.9743452897997353,2,9.0,8.0
29,2024-02-04,4.328455510974668,15.270042084546596,2.804083754650572,2.892730317075152,2,9.0,10.0
30,2024-02-05,5.134580555705339,14.53781912635684,2.896077736923929,2.9824365097306216,2,9.0,9.0
31,2024-02-06,3.554649798969691,-8.297404110045314,0.3338785177715989,0.3811200476929323,2,10.0,8.0
32,2024-02-07,3.293136502485602,10.370057219101495,2.150955752492285,2.193848564111194,2,9.0,9.0
33,2024-02-08,0.7670516226979349,17.679024077327036,2.365386438642929,2.413873975119707,2,9.0,9.0
34,2024-02-09,3.4163252745042745,15.898798207345196,2.786750407798489,2.771264993551358,2,9.0,9.0
35,2024-02-10,2.477015576376753,6.361411900292101,1.608359082947862,1.6283348133390463,2,9.0,9.0
36,2024-02-11,5.715847848584673,1.9437349246063211,1.8978492932656752,1.8412708478865407,2,9.0,9.0
37,2024-02-12,6.282203733315146,-1.1831192432163211,1.71077271061725,1.6432181741013456,2,9.0,8.0
38,2024-02-13,6.933157431148356,8.689459884585876,2.754143312813379,2.7613824698755476,2,9.0,8.0
39,2024-02-14,5.705103878922464,21.330798795597214,3.85827355277786,3.77658365281026,2,7.0,8.0
40,2024-02-15,2.802692126154028,-9.51804101481602,0.1099450392562397,0.10719586759111654,2,10.0,9.0
41,2024-02-16,1.7682060280792111,3.40108270270502,1.1720099435488491,1.1892694550139482,2,9.0,9.0
42,2024-02-17,5.533326363290172,-1.3980245542677403,1.470102104195956,1.4704261173750661,2,9.0,9.0
43,2024-02-18,4.712585634944578,17.849575212405,3.2747176483290685,3.228136696210158,2,9.0,10.0
44,2024-02-19,0.4629230986459385,4.456903734286991,0.957551944522892,1.031044873274396,2,9.0,10.0
45,2024-02-20,4.710963585487538,5.293623418452086,1.9611250928314927,1.9730056487044587,2,9.0,8.0
46,2024-02-21,5.629039644975732,7.83050430063351,2.423728642074341,2.4120364114243036,2,9.0,9.0
47,2024-02-22,4.11785117836326,14.453932508947974,2.787117719829377,2.768616985105633,2,9.0,9.0
48,2024-02-23,3.629892657981317,6.076110018503632,1.815167716280481,1.8327682167385437,2,9.0,9.0
49,2024-02-24,2.3847030247672887,-20.461430547999267,-1.0447631627142957,-1.0709100674965888,2,10.0,9.0
50,2024-02-25,1.1069306008732245,15.433118913875196,2.279304092459708,2.2580996506099797,2,9.0,9.0
51,2024-02-26,5.600595898680055,14.390429576720424,3.029566731734434,3.061867992525852,2,9.0,9.0
52,2024-02-27,3.381771110456582,7.804589716687867,2.0658931252070416,1.9553727564093988,2,9.0,9.0
53,2024-02-28,3.5330666769126147,-0.8403662067193451,1.144554225012154,1.1219925420766752,2,9.0,9.0
54,2024-02-29,7.465442373838266,13.517801106813582,3.3283094179403205,3.3514633839293477,2,9.0,7.0
55,2024-03-01,5.369002213718381,13.792355335355868,2.924450024605341,2.9553034208162217,2,9.0,8.0
56,2024-03-02,4.741650002562205,5.2996711729912525,2.029767563723112,1.9798104138776216,2,9.0,9.0
57,2024-03-03,4.284123610374471,7.832685294244614,2.145196241052559,2.1405061745573644,2,9.0,9.0
58,2024-03-04,7.039989721531546,0.698434974756788,2.105247076672748,1.9843700483305011,2,9.0,8.0
59,2024-03-05,7.439178614832389,8.214109079126708,2.7874504247315444,2.8161219264120523,2,8.0,8.0
60,2024-03-06,5.859010222959056,-5.50429345083481,1.059242352585716,1.125864541419213,2,9.0,8.0
61,2024-03-07,5.164449182795849,14.173188210318354,2.9488237346493253,2.9520315464638456,2,9.0,9.0
62,2024-03-08,-0.1892061424122895,0.5563150917570621,0.5265436536351205,0.5094654601713942,2,10.0,10.0
63,2024-03-09,4.247443828467013,12.381031478323122,2.4816693817937,2.5876425729106156,2,9.0,8.0
64,2024-03-10,3.739786091612592,-4.059629162678993,0.826535876335545,0.8420381525210179,2,9.0,9.0
65,2024-03-11,4.187906458771137,4.099423541304603,1.729102873815308,1.7479742062975416,2,9.0,9.0
66,2024-03-12,5.886092174645036,8.89510594934072,2.548290853052801,2.570368410381528,2,9.0,9.0
67,2024-03-13,-1.479354334379113,-6.606998118692633,-0.4880819661266162,-0.4670961201173362,2,10.0,10.0
68,2024-03-14,2.8613758930596296,11.15147873140092,2.120263424597596,2.1847016610461663,2,9.0,9.0
69,2024-03-15,4.539808709881523,6.208524371200772,2.0667160816674697,2.029855193426874,2,9.0,9.0
70,2024-03-16,3.066308907894475,-7.423561978092305,0.3417135415701806,0.3697769989836639,2,10.0,10.0
71,2024-03-17,1.166187773747481,-3.032427541123157,0.3788097280171378,0.4246828473647014,2,10.0,10.0
72,2024-03-18,5.737926973793591,16.051200840821664,3.214708765449989,3.2555889295338942,2,9.0,8.0
73,2024-03-19,4.553743811692256,18.95555985551324,3.282688585902428,3.3065704834181755,2,9.0,9.0
74,2024-03-20,2.057790859111031,8.680913602200329,1.7850818882778905,1.7754318766438861,2,9.0,10.0
75,2024-03-21,4.629634409031648,14.047618120404977,2.864105643164852,2.8314199848561215,2,9.0,8.0
76,2024-03-22,5.643171424099592,12.238435633129107,2.804818873232076,2.8554069551747947,2,9.0,9.0
77,2024-03-23,4.010585292598722,13.29622982127738,2.6077751707697607,2.6312460267219446,2,8.0,8.0
78,2024-03-24,5.601129606861994,22.85984007080293,3.838934542051693,3.90838273354317,2,9.0,8.0
