CustomerID,Date,p1,p2,p3,p4,Temperature,Rainfall,CPI,Female,Age,Income,p1_m,p2_m,p3_m,p4_m,logit_t,membr_choice
1,2024-01-25,37.0,25.0,43.0,38.0,54.23,225.93,100.93,0,60,59662.22,38.38736228478126,24.050924860100466,32.57760009421193,35.95575226104615,-5.1856998527407026,0
1,2024-01-26,37.0,20.0,37.0,32.0,46.51,0.0,100.93,0,60,59662.22,36.312239233300446,23.66408747556084,39.294703022703885,34.86570393122383,3.342277858583951,1
1,2024-01-27,35.0,19.0,39.0,33.0,47.16,0.0,100.93,0,60,59662.22,36.26575997700864,19.83280361520229,35.04291315055533,30.66195559672332,1.5666606075237128,1
1,2024-01-28,44.0,24.0,33.0,31.0,43.65,0.0,100.93,0,60,59662.22,34.9388702118491,19.38011726898794,36.56371279189603,31.265028912495858,5.290779672870734,1
1,2024-01-29,45.0,31.0,38.0,30.0,42.01,0.0,100.93,0,60,59662.22,42.15659082190943,23.29668539352198,32.383916313349744,29.81053484884724,1.9706737277851132,1
1,2024-01-30,44.0,30.0,40.0,31.0,40.8,48.15,100.93,0,60,59662.22,43.59194925138717,28.58866824181016,36.22153542516955,29.857145628987475,3.3505117418339605,1
1,2024-01-31,35.0,25.0,34.0,33.0,59.31,0.0,101.34,0,60,59662.22,40.951501636311605,26.417149814117018,36.76546179523048,30.306327984204398,5.0255442896808145,1
1,2024-02-01,32.0,19.0,35.0,37.0,47.23,6.33,101.34,0,60,59662.22,34.78845721521009,23.66966242285526,32.949828580648855,31.470571205889676,2.5871198872725194,1
1,2024-02-02,37.0,16.0,32.0,43.0,47.81,15.65,101.34,0,60,59662.22,32.48854138563229,19.07044802502652,33.689749705162484,34.45408413651903,3.862103643669997,1
1,2024-02-03,33.0,11.0,37.0,36.0,43.96,23.22,101.34,0,60,59662.22,36.79656125441463,17.121582023913312,31.738100051929084,38.68948634634178,1.7746028906761189,1
1,2024-02-04,34.0,13.0,36.0,34.0,54.33,0.0,101.34,0,60,59662.22,32.62927662581096,12.500056769105456,34.80634631464093,33.68217114754071,3.5590166415017808,1
1,2024-02-05,27.0,15.0,39.0,35.0,42.6,0.0,101.34,0,60,59662.22,34.256987310075246,15.020661737585106,34.46989012398221,31.93832078020564,4.733934692521614,1
1,2024-02-06,35.0,15.0,39.0,36.0,49.83,0.0,101.34,0,60,59662.22,28.21742284504069,15.90794382852204,36.35826973749528,32.84939079583869,4.989663274129729,1
1,2024-02-07,40.0,25.0,34.0,37.0,46.63,0.0,101.34,0,60,59662.22,34.75775479563372,16.183610136968067,36.45887185955959,33.46135414670962,3.585304378221597,1
1,2024-02-08,45.0,24.0,31.0,36.0,53.27,0.0,101.34,0,60,59662.22,38.22764568881411,23.162180829853448,32.723993234522624,34.35550441812314,3.7095805004982996,1
1,2024-02-09,39.0,23.0,30.0,35.0,49.0,41.61,101.34,0,60,59662.22,42.96152138863984,22.69057144738498,30.97886491446168,34.20773318420373,3.791778562676452,1
1,2024-02-10,37.0,25.0,25.0,37.0,45.87,0.0,101.34,0,60,59662.22,37.96785527049159,22.289543511552715,30.135732264393503,32.73582776683984,4.233881596540362,1
1,2024-02-11,40.0,29.0,30.0,36.0,51.86,78.12,101.34,0,60,59662.22,36.8700463377664,23.12520259487537,26.864941437156904,35.58874479646774,0.21401257102886706,0
1,2024-02-12,41.0,22.0,25.0,40.0,54.36,149.45,101.34,0,60,59662.22,39.88753432187947,25.78539744284788,30.717567006065103,36.11967808458813,-2.2025967744572092,0
1,2024-02-13,39.0,15.0,28.0,35.0,52.78,0.0,101.34,0,60,59662.22,39.05162277197095,20.93921874846098,26.392365335307357,36.45264679249844,3.136005101417725,1
1,2024-02-14,39.0,17.0,31.0,32.0,54.18,42.63,101.34,0,60,59662.22,37.86934496047704,15.44674738259157,28.706130400511395,33.66918152209312,2.6497501252959643,1
1,2024-02-15,39.0,21.0,31.0,30.0,49.72,67.69,101.34,0,60,59662.22,38.479666233502186,17.29024603420025,31.10434093245289,31.8386659173302,0.18443752529489488,0
1,2024-02-16,33.0,17.0,30.0,28.0,51.3,0.0,101.34,0,60,59662.22,37.5795747140847,20.311656587826175,30.670248882866336,29.37288949316248,2.866391494791407,1
1,2024-02-17,37.0,27.0,31.0,40.0,49.97,0.0,101.34,0,60,59662.22,32.94104517570673,17.405999084109705,30.00683579549861,27.92728546461226,3.827545481752064,1
1,2024-02-18,38.0,28.0,32.0,38.0,51.76,0.0,101.34,0,60,59662.22,35.968803952804464,24.8023765257336,30.655787327819592,36.42339570927146,5.507788700958147,1
1,2024-02-19,37.0,23.0,31.0,37.0,49.71,0.0,101.34,0,60,59662.22,36.90433125106162,25.734033082872926,31.425461406617742,34.95714385726691,5.677858413913848,1
1,2024-02-20,38.0,20.0,33.0,33.0,45.37,0.0,101.34,0,60,59662.22,36.42573079542694,22.332616372247408,30.85667719031676,34.128951910776955,5.716048431324589,1
1,2024-02-21,33.0,27.0,31.0,31.0,55.11,0.0,101.34,0,60,59662.22,36.51819589109897,19.22838356104154,31.960921169984932,31.593345257612288,3.0877057880647443,1
1,2024-02-22,33.0,22.0,23.0,31.0,52.44,115.23,101.34,0,60,59662.22,34.1043386199929,24.510086889909,31.288814577086395,31.988033904120304,-1.3440502171497626,0
1,2024-02-23,38.0,25.0,22.0,32.0,46.52,107.96,101.34,0,60,59662.22,34.44312055192229,21.259525499909948,25.791834532917083,31.699732159433594,-0.3789782643590731,0
1,2024-02-24,33.0,21.0,21.0,33.0,57.2,0.0,101.34,0,60,59662.22,36.368747205483785,22.82362814479317,24.137731121153905,30.949549845582585,3.4547780233870053,1
1,2024-02-25,29.0,21.0,19.0,27.0,50.57,0.0,101.34,0,60,59662.22,32.89814124682199,20.37454296444043,23.640940298455185,31.463149259719668,4.688228434000061,1
1,2024-02-26,28.0,24.0,23.0,23.0,55.59,52.11,101.34,0,60,59662.22,29.98936708198654,19.836401462031866,22.368608065588845,28.23432799819701,1.7615221982722762,1
1,2024-02-27,29.0,25.0,22.0,24.0,59.2,0.0,101.34,0,60,59662.22,28.33634536352498,21.89627887372332,24.780080639214415,24.67332181472168,3.401174997346649,1
1,2024-02-28,36.0,26.0,21.0,27.0,56.42,14.2,101.34,0,60,59662.22,29.48919252852048,22.86202123693993,24.24289641737452,25.528847841533903,2.713969414206967,1
1,2024-02-29,35.0,27.0,23.0,27.0,61.7,0.0,101.98,0,60,59662.22,34.519000775657155,23.31659265553033,23.273620537906385,27.55942918844667,1.4566418418775235,1
1,2024-03-01,36.0,27.0,21.0,28.0,50.05,69.15,101.98,0,60,59662.22,35.36720149595324,24.93499747232954,25.443038096832552,28.35276392427706,-1.3264082090223983,0
1,2024-03-02,40.0,25.0,27.0,34.0,58.46,69.47,101.98,0,60,59662.22,35.55849131668906,24.209862928503146,23.77000877504352,29.30289073792121,1.5658250389728101,1
1,2024-03-03,36.0,22.0,33.0,37.0,53.24,0.0,101.98,0,60,59662.22,38.27970167120252,23.29032763019343,27.770942464218145,32.24293744864522,5.151864242269346,1
1,2024-03-04,37.0,23.0,33.0,34.0,52.53,0.0,101.98,0,60,59662.22,35.17471582211226,21.086317607506626,32.0246186261554,34.33377076585392,4.024145845314883,1
1,2024-03-05,40.0,18.0,31.0,33.0,54.22,0.0,101.98,0,60,59662.22,35.84280863032121,21.695789166649657,31.971488130440196,32.27104143056918,4.810009305565626,1
1,2024-03-06,34.0,21.0,31.0,32.0,55.78,61.04,101.98,0,60,59662.22,38.80785884778106,17.662310810701715,30.858646499357235,32.60724872714247,1.0506851333345217,1
1,2024-03-07,38.0,27.0,28.0,31.0,57.84,0.0,101.98,0,60,59662.22,33.217138302347045,19.87382599863791,30.44723029115353,30.967391188267506,2.4792270639823535,1
1,2024-03-08,34.0,23.0,28.0,24.0,51.95,0.0,101.98,0,60,59662.22,36.79406736916944,24.911571267367915,28.516723539026025,30.094749066285583,2.8443402306453693,1
1,2024-03-09,30.0,22.0,28.0,22.0,62.5,0.0,101.98,0,60,59662.22,32.8839177880089,20.98250259354556,28.18505091784526,25.471176849169773,5.067689233763105,1
1,2024-03-10,29.0,27.0,36.0,24.0,60.55,0.0,101.98,0,60,59662.22,29.867600058613768,20.395428921963767,28.246355335978198,24.00779275042276,4.700492755418349,1
1,2024-03-11,28.0,31.0,35.0,27.0,50.76,0.0,101.98,0,60,59662.22,29.7787102903488,25.01408467582128,34.19594170797435,25.1345026167338,3.5248783036507727,1
1,2024-03-12,26.0,24.0,37.0,35.0,66.11,18.88,101.98,0,60,59662.22,28.11168584793424,26.6736865760996,33.11536187814255,27.993718371855262,3.3748518531406306,1
1,2024-03-13,24.0,14.0,38.0,38.0,68.37,52.39,101.98,0,60,59662.22,26.76186344801432,21.12562715767314,34.64507068825568,34.23473137312305,2.947397405152686,1
1,2024-03-14,21.0,13.0,31.0,32.0,65.01,8.84,101.98,0,60,59662.22,24.917840674491156,13.95282700897455,35.208603008201244,35.53952600443596,3.655304209270181,1
1,2024-03-15,17.0,14.0,30.0,31.0,58.43,0.0,101.98,0,60,59662.22,22.918744069564468,13.78253739668946,30.428681774897925,30.98431093248703,3.339385357978774,1
1,2024-03-16,18.0,16.0,31.0,23.0,54.2,9.74,101.98,0,60,59662.22,20.17871969552554,14.88223686892032,29.911754006576523,30.31807537467957,1.4012082721178611,1
1,2024-03-17,23.0,7.0,26.0,34.0,65.05,39.9,101.98,0,60,59662.22,20.542518284149,15.396500659174544,30.447158093032364,25.49110638938941,3.3978721965740077,1
1,2024-03-18,23.0,9.0,22.0,32.0,57.98,0.0,101.98,0,60,59662.22,24.52879976536329,9.290956001568148,26.91669972655968,32.37886895305293,3.53894649726736,1
1,2024-03-19,29.0,7.0,25.0,35.0,66.33,195.59,101.98,0,60,59662.22,26.20607485860672,9.685057448540292,24.944067111595352,34.39978087482292,-5.19417931538595,0
1,2024-03-20,33.0,8.0,30.0,34.0,61.49,39.01,101.98,0,60,59662.22,29.465060139925782,8.909464078882493,26.322668469359805,33.819281192522624,1.8586292082432767,1
1,2024-03-21,26.0,15.0,36.0,39.0,65.55,0.0,101.98,0,60,59662.22,31.876883941610508,9.3938907189416,29.49961620895413,32.595957874649216,3.966930595848464,1
1,2024-03-22,25.0,22.0,34.0,42.0,62.67,0.0,101.98,0,60,59662.22,26.56025067828381,14.927395194580647,33.82151318491625,36.032023856394,2.9815630942735103,1
1,2024-03-23,25.0,29.0,31.0,38.0,64.64,49.37,101.98,0,60,59662.22,26.204526909174213,19.942960233635446,32.62950655602479,39.00464600331736,0.02850710387499711,0
1,2024-03-24,29.0,20.0,34.0,32.0,61.39,0.0,101.98,0,60,59662.22,25.86284018533696,25.60847131403431,30.33562481198844,35.291585159584976,3.1603620802049712,1
1,2024-03-25,39.0,20.0,34.0,33.0,70.48,0.0,101.98,0,60,59662.22,28.36860116100369,18.029886251985005,32.16552944205164,31.3298752000214,4.505051172107183,1
1,2024-03-26,36.0,20.0,33.0,34.0,62.41,206.45,101.98,0,60,59662.22,39.23568450212253,18.306358435755463,33.59169010562743,35.16815884584087,-4.604536742071376,0
1,2024-03-27,27.0,21.0,39.0,36.0,64.01,0.0,101.98,0,60,59662.22,34.35382064945091,18.58724906937432,31.66370851324969,32.551794474483,4.3916949534470255,1
1,2024-03-28,31.0,19.0,43.0,29.0,71.64,102.02,101.98,0,60,59662.22,27.89408224098559,18.47809714162073,36.23457439633557,35.84141046619694,-0.10884945165778778,0
1,2024-03-29,27.0,21.0,40.0,22.0,55.71,0.0,101.98,0,60,59662.22,31.002630626184967,18.54720072861512,38.97690371086107,28.79511367854449,4.946879713237754,1
1,2024-03-30,30.0,18.0,45.0,21.0,56.31,153.64,101.98,0,60,59662.22,29.590524023289717,19.694014891990573,37.71490354686252,26.39116077058193,-3.0757041709733732,0
1,2024-03-31,34.0,17.0,44.0,25.0,67.74,28.63,103.16,0,60,59662.22,29.778405642529197,16.929247970733982,40.13964232536973,23.976094407438303,3.1009219463508977,1
1,2024-04-01,32.0,13.0,43.0,29.0,57.25,60.88,103.16,0,60,59662.22,34.05927347817425,17.012449013351556,39.9473544891153,27.015999891479247,2.0190971224221785,1
1,2024-04-02,31.0,13.0,39.0,33.0,73.05,0.0,103.16,0,60,59662.22,30.643668967568203,12.75459267788915,38.39966073442858,29.29143758053935,3.5284612579898855,1
1,2024-04-03,35.0,8.0,31.0,31.0,61.49,121.11,103.16,0,60,59662.22,32.0896340773688,13.504800801817275,36.62998095912715,33.74943975651239,-2.0376902065154714,0
1,2024-04-04,39.0,7.0,29.0,30.0,60.04,68.98,103.16,0,60,59662.22,34.74289730183781,9.960153501594151,30.737706923623268,31.4504620865818,2.1047765492313983,1
1,2024-04-05,39.0,8.0,26.0,34.0,73.61,130.18,103.16,0,60,59662.22,37.63995325870707,7.911971831453229,29.248201612649027,32.13369520417248,0.13441425590398381,0
1,2024-04-06,36.0,7.0,34.0,31.0,71.62,0.0,103.16,0,60,59662.22,36.26849545338361,9.102491918020522,26.45577795376404,32.76908598451857,3.6169764337135524,1
1,2024-04-07,29.0,8.0,29.0,35.0,73.78,0.0,103.16,0,60,59662.22,33.74722468569564,8.161359331528367,32.02967827617629,30.71983508954429,5.416931008657545,1
1,2024-04-08,27.0,9.0,38.0,39.0,69.2,230.39,103.16,0,60,59662.22,31.231167818341223,8.843685447866687,29.95594870351515,37.1597176617482,-5.4670799270656145,0
1,2024-04-09,26.0,9.0,34.0,40.0,60.58,0.0,103.16,0,60,59662.22,27.5906612500512,10.808598510450407,35.26556540709439,35.971143300447544,3.82675501952271,1
1,2024-04-10,33.0,10.0,26.0,39.0,74.66,0.0,103.16,0,60,59662.22,25.79491017765501,9.595666753287889,32.0020126926086,37.07865441422254,2.0537713570366494,1
1,2024-04-11,34.0,19.0,26.0,42.0,63.99,113.69,103.16,0,60,59662.22,33.40246439681742,11.039312325680708,27.341310491258856,37.92254595292377,-0.2675773410291282,0
1,2024-04-12,29.0,21.0,23.0,40.0,69.57,9.77,103.16,0,60,59662.22,32.58399677508253,17.56491115425764,26.575711207789787,38.49943966650983,3.697363115745879,1
1,2024-04-13,31.0,22.0,26.0,44.0,70.51,58.3,103.16,0,60,59662.22,29.136401585193497,18.89562084060996,24.706089580310127,37.9101712416917,2.662309243070826,1
1,2024-04-14,32.0,16.0,24.0,45.0,65.22,0.0,103.16,0,60,59662.22,30.41462636494642,20.22463413098783,26.65698219789266,39.622864327159846,5.552061048847308,1
1,2024-04-15,26.0,7.0,35.0,41.0,69.29,37.01,103.16,0,60,59662.22,31.342892349486966,15.268610052963068,25.32876148146428,41.0467278000465,2.180029823251033,1
1,2024-04-16,27.0,3.0,28.0,42.0,71.06,0.0,103.16,0,60,59662.22,26.052333750963445,8.395675693707489,32.82041592428166,37.67914675206329,3.8532485985139355,1
1,2024-04-17,25.0,3.0,26.0,41.0,68.55,165.81,103.16,0,60,59662.22,28.94882177674279,5.2553727749817085,28.904399982059672,41.01427916335236,-4.868898546851315,0
1,2024-04-18,27.0,9.0,30.0,37.0,61.39,0.0,103.16,0,60,59662.22,25.95486319692153,6.208473506378475,26.777390362738377,37.40183501205853,3.22078308201877,1
1,2024-04-19,23.0,12.0,28.0,31.0,68.6,0.0,103.16,0,60,59662.22,27.017178733958517,10.11770982490755,29.37162458386506,34.793674201477934,3.0582390767449303,1
1,2024-04-20,31.0,10.0,33.0,27.0,73.97,66.64,103.16,0,60,59662.22,24.252334661655944,11.785120925315413,28.1708066330456,31.81178853911245,2.173574126697975,1
1,2024-04-21,28.0,8.0,37.0,28.0,64.08,0.0,103.16,0,60,59662.22,30.496143829827425,11.262146313878656,31.629402614333017,27.62673720311256,1.0579908669104716,1
1,2024-04-22,26.0,10.0,35.0,29.0,67.03,0.0,103.16,0,60,59662.22,27.918382889107885,9.497900779197796,34.357563410457814,28.41506737932261,3.331689714025095,1
1,2024-04-23,23.0,12.0,33.0,34.0,65.82,0.0,103.16,0,60,59662.22,26.427028063223503,11.112252758661128,32.98515189916196,29.084099020018726,2.8745476319905845,1
1,2024-04-24,22.0,6.0,35.0,35.0,77.47,69.38,103.16,0,60,59662.22,24.03392294296944,11.478053607264451,31.60246307740896,34.06802748167452,1.1390253358429039,1
1,2024-04-25,22.0,1.0,35.0,36.0,71.81,0.0,103.16,0,60,59662.22,22.842948341586983,7.576008574374363,32.796837301922835,33.47826617082033,2.128632762778272,1
1,2024-04-26,23.0,5.0,33.0,36.0,70.7,0.0,103.16,0,60,59662.22,22.922320610023757,3.896341183661136,32.83173366301389,34.150165564773985,3.546482775612243,1
1,2024-04-27,33.0,0.0,35.0,41.0,65.04,107.77,103.16,0,60,59662.22,25.36915497892772,7.185577175187451,32.2112609296025,35.74494276970786,-0.8687499912812395,0
1,2024-04-28,25.0,10.0,33.0,43.0,71.81,0.0,103.16,0,60,59662.22,31.52127596183097,3.045661604627828,32.796837301922835,37.700654901494886,3.841698690189366,1
1,2024-04-29,22.0,11.0,30.0,40.0,65.96,0.0,103.16,0,60,59662.22,25.6280782719161,11.100192357666614,31.57029886762024,38.94035424615326,3.394230340620673,1
1,2024-04-30,25.0,16.0,29.0,39.0,69.71,0.0,103.81,0,60,59662.22,23.043802734658133,11.659728072394229,29.319043139831003,36.93618034546429,3.755772310112666,1
1,2024-05-01,29.0,23.0,28.0,33.0,66.6,9.44,103.81,0,60,59662.22,25.742774696140764,15.68378411259116,28.76520089225961,36.297172396417565,3.986422366453638,1
1,2024-05-02,34.0,21.0,33.0,26.0,73.38,0.0,103.81,0,60,59662.22,28.303945824953253,20.40426721438826,27.79321339238708,32.11530670422928,4.4846521061324705,1
1,2024-05-03,33.0,11.0,36.0,24.0,73.11,0.0,103.81,0,60,59662.22,32.267946965789555,18.917410902581214,31.3278309181898,27.181443584646917,3.147359119501308,1
1,2024-05-04,25.0,2.0,35.0,22.0,69.4,0.0,103.81,0,60,59662.22,31.74429738482589,11.686433246024936,33.56014403651022,25.667587028567084,2.7482658420871777,1
1,2024-05-05,30.0,0.0,32.0,20.0,72.65,0.0,103.81,0,60,59662.22,25.200390106825807,4.610939196889635,32.752744161937954,24.35332609921249,2.770225310610181,1
1,2024-05-06,30.0,4.0,29.0,29.0,65.42,0.0,103.81,0,60,59662.22,29.662076822725098,3.723657105952704,30.86436454842488,22.73852462846702,2.2486225067765186,1
1,2024-05-07,28.0,4.0,34.0,30.0,63.65,0.0,103.81,0,60,59662.22,29.78864341293508,6.8963663459762685,28.804332564139575,29.021348491820284,3.026010051529541,1
1,2024-05-08,27.0,8.0,33.0,37.0,73.53,27.45,103.81,0,60,59662.22,27.823474374998185,5.989572276308351,32.17574462628408,30.45596130550549,2.4368424633452825,1
1,2024-05-09,30.0,7.0,28.0,41.0,72.39,0.0,103.81,0,60,59662.22,26.7968595584778,9.163684054197413,31.350466395654266,34.901841767429275,2.4842333794568465,1
1,2024-05-10,33.0,9.0,32.0,40.0,74.95,0.0,103.81,0,60,59662.22,28.98061941893915,8.188093179149497,27.74385547624928,37.79018207127217,3.3177112975435272,1
1,2024-05-11,29.0,13.0,30.0,43.0,83.92,0.0,103.81,0,60,59662.22,30.7060223058152,8.925481714868901,30.2827585302406,37.34368808336167,4.159519524546578,1
1,2024-05-12,24.0,9.0,35.0,40.0,76.94,0.0,103.81,0,60,59662.22,28.049382513570464,12.54701016333116,29.091745220291955,39.2547132713222,5.985857941798612,1
1,2024-05-13,28.0,7.0,42.0,41.0,67.88,225.67,103.81,0,60,59662.22,27.376667744493787,9.849553117428222,34.18431160732889,40.56304499561334,-6.180614037223657,0
1,2024-05-14,25.0,14.0,33.0,39.0,78.25,0.0,103.81,0,60,59662.22,27.16677006093781,7.903812298564532,37.513271358780365,37.88481792877121,4.17467069512789,1
1,2024-05-15,31.0,17.0,35.0,33.0,66.31,94.33,103.81,0,60,59662.22,26.750627380388323,14.026476036839918,32.07732198303407,37.67291031688032,-0.757785985139203,0
1,2024-05-16,26.0,17.0,34.0,32.0,70.8,74.72,103.81,0,60,59662.22,30.935167712687,15.944628414944548,33.23524874153433,33.259560455257585,0.13086470831912844,0
1,2024-05-17,17.0,19.0,25.0,32.0,72.99,0.0,103.81,0,60,59662.22,25.965016755025424,15.907517075983584,32.03682934211791,31.400391011412417,4.439600754585381,1
1,2024-05-18,25.0,22.0,21.0,34.0,82.12,77.33,103.81,0,60,59662.22,19.110918880824567,16.47428087940584,25.841932799013847,32.92301235009645,-0.9302462388676536,0
1,2024-05-19,24.0,16.0,16.0,27.0,70.05,0.0,103.81,0,60,59662.22,25.38630713199301,19.936074638323817,22.961321565205303,32.7235419758654,0.8400824638114388,0
1,2024-05-20,23.0,11.0,25.0,31.0,69.87,0.0,103.81,0,60,59662.22,24.6102394360908,15.42123389842737,19.44085121281789,27.79225983421483,4.489153062204176,1
1,2024-05-21,24.0,4.0,30.0,38.0,73.73,60.63,103.81,0,60,59662.22,24.250301542759228,11.190451949052871,26.010857654438094,31.70639805338465,0.592819807763485,0
1,2024-05-22,21.0,9.0,31.0,35.0,71.13,0.0,103.81,0,60,59662.22,24.52014118543285,6.251996349983678,29.274400948164967,35.56943953149661,0.7638896935936046,0
1,2024-05-23,13.0,10.0,27.0,28.0,80.3,45.09,103.81,0,60,59662.22,22.021923931090285,9.145877273797671,29.947410436555536,34.45636966676263,0.3668604405813814,0
1,2024-05-24,13.0,2.0,22.0,27.0,69.49,0.0,103.81,0,60,59662.22,15.95908430414049,10.923622302808802,27.2102820026708,28.48509382694858,4.107804950344207,1
